id,cityId,href,location/lat,location/lng,location/id,location/address,title,status,slug,marker,custom,external,cityName,cityCountry,cityCountryShort,artistsString,thumbnail,locationWords,locationPlusCode,timestamp,images/0/id,images/0/url,images/0/attribution,images/0/sizes/small,images/0/sizes/medium,images/0/sizes/large,images/0/sizes/orig,artists/0/id,artists/0/title,artists/0/href,artists/1/id,artists/1/title,artists/1/href,artists/2/id,artists/2/title,artists/2/href,artists/3/id,artists/3/title,artists/3/href,artists/4/id,artists/4/title,artists/4/href,artists/5/id,artists/5/title,artists/5/href,description/en,description/nl,likes,attributions/0,rating,images/1/id,images/1/url,images/1/attribution,images/1/sizes/small,images/1/sizes/medium,images/1/sizes/large,images/1/sizes/orig,images/2/id,images/2/url,images/2/attribution,images/2/sizes/small,images/2/sizes/medium,images/2/sizes/large,images/2/sizes/orig,images/3/id,images/3/url,images/3/attribution,images/3/sizes/small,images/3/sizes/medium,images/3/sizes/large,images/3/sizes/orig,images/4/id,images/4/url,images/4/attribution,images/4/sizes/small,images/4/sizes/medium,images/4/sizes/large,images/4/sizes/orig,artists/6/id,artists/6/title,artists/6/href,artists/7/id,artists/7/title,artists/7/href,artists/8/id,artists/8/title,artists/8/href
2431,143,https://berlin.streetartcities.com/artworks/totem-2431,52.53292,13.483,2431,"Landsberger Allee 228B, Berlin, Deutschland",Totem,active,totem-2431,https://streetartcities.com/media/0/0f9425b2-180a-40a4-a8c4-dd6d7899e8f9/orig.png,false,false,Berlin,Germany,DE,"James Bullough and Addison Karl former aka JBAK, Addison Karl, James Bullough, JBAK, @jamesbullough, @addisonkarl",https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/512.jpg,shampoo.elbowed.solves,9F4MGFMM+56,1502316000,4f857a75a146-0058102530,https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/2048.jpg,James Bullough ,https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/512.jpg,https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/1024.jpg,https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/2048.jpg,https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/orig.jpg,1500,James Bullough and Addison Karl former aka JBAK,https://berlin.streetartcities.com/artists/james-bullough-and-addison-karl-1500,1503,Addison Karl,https://berlin.streetartcities.com/artists/addison-karl-1503,1332,James Bullough,https://berlin.streetartcities.com/artists/james-bullough-1332,1504,JBAK,https://berlin.streetartcities.com/artists/jbak-1504,7177,@jamesbullough,https://berlin.streetartcities.com/artists/jamesbullough-7177,7178,@addisonkarl,https://berlin.streetartcities.com/artists/addisonkarl-7178,"Two artists, born in the USA and now Berlin based, painted one of the largest murals in Berlin: 'Totem'",,11,Pictures by James Bullough .,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,143,https://berlin.streetartcities.com/artworks/untitled-2432,52.57687617,13.2769006,2432,"Neheimer Str. 8, 13507 Berlin, Deutschland",Untitled,active,untitled-2432,https://streetartcities.com/media/8/8f04eb6e-f53c-4e67-b6b4-7307842e736f/orig.png,false,false,Berlin,Germany,DE,The London Police,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/512.jpg,mornings.pulled.piston,9F4MH7GG+QQ,1502330570,e715ecc50955-3329c3e02c,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/2048.jpg,,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/512.jpg,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/1024.jpg,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/2048.jpg,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/orig.jpg,491,The London Police,https://berlin.streetartcities.com/artists/the-london-police-491,,,,,,,,,,,,,,,,"Meanwhile the 6th massive mural for the 'OneWallProject', produced and supported by 'UrbanNationBerlin', the first street art museum in Berlin, painted 2016",,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,143,https://berlin.streetartcities.com/artworks/untitled-2433,52.57614382,13.2725661,2433,"Bernauer Str. 133, 13507 Berlin, Deutschland",Untitled,active,untitled-2433,https://streetartcities.com/media/f/f0ff030d-2f23-4809-93d3-9e5663d97bb9/orig.png,false,false,Berlin,Germany,DE,Fintan Magee,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/512.jpg,tailed.punchy.making,9F4MH7GF+F2,1502330570,a325ecc51477-bd0482d562,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/2048.jpg,,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/512.jpg,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/1024.jpg,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/2048.jpg,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/orig.jpg,570,Fintan Magee,https://berlin.streetartcities.com/artists/fintan-magee-570,,,,,,,,,,,,,,,,The first masterpiece of the 'OneWallProjecct' series in Berlin-Tegel for UrbanNationBerlin painted in 2015,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,143,https://berlin.streetartcities.com/artworks/untitled-2434,52.57658936,13.27258042,2434,"Neheimer Str. 13, 13507 Berlin, Deutschland",Untitled,active,untitled-2434,https://streetartcities.com/media/a/ab00ea70-c294-4635-b0d4-00c6e97f853e/orig.png,false,false,Berlin,Germany,DE,Pixel Pancho,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/512.jpg,jungle.luggage.without,9F4MH7GF+J2,1502330570,e8feecc52108-128e849b48,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/2048.jpg,,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/512.jpg,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/1024.jpg,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/2048.jpg,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/orig.jpg,367,Pixel Pancho,https://berlin.streetartcities.com/artists/pixel-pancho-367,,,,,,,,,,,,,,,,"The italian street artist Pixel Pancho painted the third mural in Berlin-Tegel, produced and supported by UrbanNationBerlin",,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,143,https://berlin.streetartcities.com/artworks/lilli-and-hobbes-2435,52.49890528,13.35813851,2435,"Bülowstraße 96, 10783 Berlin, Deutschland",Lilli and Hobbes,active,lilli-and-hobbes-2435,https://streetartcities.com/media/d/d082c7f6-2f5d-4dbb-8ec8-cfc059d89559/orig.png,false,false,Berlin,Germany,DE,"ArtOfBust, Bustart, Bust",https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/512.jpg,happy.bracelet.brick,9F4MF9X5+H7,1502330570,0870ecc52018-a2e79871ec,https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/2048.jpg,,https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/512.jpg,https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/1024.jpg,https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/2048.jpg,https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/orig.jpeg,1501,ArtOfBust,https://berlin.streetartcities.com/artists/artofbust-1501,1502,Bustart,https://berlin.streetartcities.com/artists/bustart-1502,1340,Bust,https://berlin.streetartcities.com/artists/bust-1340,,,,,,,,,,"Bust, swiss artist, painted this piece in March 2017, nearby is also his mural, supported and produced by Urban Nation Berlin, which is also situated in that building.",,12,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,143,https://berlin.streetartcities.com/artworks/rocknroll-pinup-2436,52.49889186,13.35812563,2436,"Bülowstraße 97, 10783 Berlin, Deutschland",Rock'nRoll pin-up,active,rocknroll-pinup-2436,https://streetartcities.com/media/4/41555db4-1a19-483e-8b6e-566401f6287b/orig.png,false,false,Berlin,Germany,DE,"ArtOfBust, Bust, Bustart",https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/512.jpg,styled.matrons.that,9F4MF9X5+H7,1502316000,b689206042d2-00ae50144a,https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/2048.jpg,,https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/512.jpg,https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/1024.jpg,https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/2048.jpg,https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/orig.jpg,1501,ArtOfBust,https://berlin.streetartcities.com/artists/artofbust-1501,1340,Bust,https://berlin.streetartcities.com/artists/bust-1340,1502,Bustart,https://berlin.streetartcities.com/artists/bustart-1502,,,,,,,,,,This mural is painted for the series 'One Wall Project' supported and produced by Berlins street art museum UrbanNationBerlin,,7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,143,https://berlin.streetartcities.com/artworks/peace-unity-love-wisdom-2437,52.50096574,13.38981954,2437,"Franz-Klühs-Straße, 10969 Berlin, Deutschland",Peace Unity Love Wisdom,active,peace-unity-love-wisdom-2437,https://streetartcities.com/media/d/d572566e-0e03-43d5-b278-e2de0b63c6ce/orig.png,false,false,Berlin,Germany,DE,"Jadore Tong, Jadore",https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/512.jpg,complains.monk.archive,9F4MG92Q+9W,1502330570,a1e2ecc54518-1acc556055,https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/2048.jpg,,https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/512.jpg,https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/1024.jpg,https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/2048.jpg,https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/orig.jpeg,1505,Jadore Tong,https://berlin.streetartcities.com/artists/jadore-tong-1505,1506,Jadore,https://berlin.streetartcities.com/artists/jadore-1506,,,,,,,,,,,,,Massive mural finished summer 2016,,38,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,143,https://berlin.streetartcities.com/artworks/little-monster-2439,52.54507458,13.37409217,2439,"Wiesenstraße 55, 13357 Berlin, Deutschland",Little Monster,active,little-monster-2439,https://streetartcities.com/media/6/6d405b43-010c-4257-a0e7-c605ac25017d/orig.png,false,false,Berlin,Germany,DE,@oxalien,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/512.jpg,stripped.cartoons.drew,9F4MG9WF+2J,1502330570,a238ecc55358-932d3daaae,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/2048.jpg,,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/512.jpg,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/1024.jpg,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/2048.jpg,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/orig.jpg,55,@oxalien,https://berlin.streetartcities.com/artists/oxalien-55,,,,,,,,,,,,,,,,Look into the backyard for some surprising pieces!,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,143,https://berlin.streetartcities.com/artworks/der-kegel-2440,52.5072704,13.45431145,2440,"Revaler Str. 99, 10245 Berlin, Deutschland",Der Kegel,active,der-kegel-2440,https://streetartcities.com/media/8/83cd506a-2b7c-4ed6-9cab-67cd212ffe2d/orig.png,false,false,Berlin,Germany,DE,"Lake, LakeOner",https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/512.jpg,ranch.enhanced.horn,9F4MGF43+WP,1502330570,8ee1ecc55888-f91f7863b7,https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/2048.jpg,,https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/512.jpg,https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/1024.jpg,https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/2048.jpg,https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/orig.jpeg,1509,Lake,https://berlin.streetartcities.com/artists/lake-1509,3372,LakeOner,https://berlin.streetartcities.com/artists/lakeoner-3372,,,,,,,,,,,,,"At RAW-area around the cinema Cassiopeia and a skater hall you will find street art, that makes your heart boom!",,8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,143,https://berlin.streetartcities.com/artworks/untitled-2441,52.50728346,13.45415589,2441,"Revaler Str. 99, 10245 Berlin, Deutschland",Untitled,active,untitled-2441,https://streetartcities.com/media/c/c1b40a05-ab7d-4e2e-b57f-6721c9a504c9/orig.png,false,false,Berlin,Germany,DE,"Stereoheat, SuperBadBoys",https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/512.jpg,lipstick.retained.tiger,9F4MGF43+WM,1502330570,9af2ecc56371-0a8bd8eebf,https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/2048.jpg,,https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/512.jpg,https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/1024.jpg,https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/2048.jpg,https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/orig.jpg,1510,Stereoheat,https://berlin.streetartcities.com/artists/stereoheat-1510,1511,SuperBadBoys,https://berlin.streetartcities.com/artists/superbadboys-1511,,,,,,,,,,,,,comic-style by Stereo Heat,,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,143,https://berlin.streetartcities.com/artworks/untitled-2442,52.50589281,13.41219333,2442,"Heinrich-Heine-Straße 36, 10179 Berlin, Deutschland",Untitled,active,untitled-2442,https://streetartcities.com/media/c/c733ddd5-7e8c-4d1c-b8fa-701afc9cb131/orig.png,false,false,Berlin,Germany,DE,VariousAndGould,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/512.jpg,scuba.fanfare.reheat,9F4MGC46+9V,1502330571,5e0aecc55561-33b1110f32,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/2048.jpg,,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/512.jpg,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/1024.jpg,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/2048.jpg,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/orig.jpg,3496,VariousAndGould,https://berlin.streetartcities.com/artists/variousandgould-3496,,,,,,,,,,,,,,,,The first massive mural painted by those two artists in 2015,,7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,143,https://berlin.streetartcities.com/artworks/rats-2443,52.54999909,13.41342286,2443,"Schönhauser Allee 116, 10439 Berlin, Deutschland",Rats,active,rats-2443,https://streetartcities.com/media/3/34b9fa12-0ce0-433e-80d9-cda299cf4425/orig.png,false,false,Berlin,Germany,DE,Roa,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/512.jpg,earl.jumpy.teeth,9F4MGCX7+X9,1502330571,fe74ecc55792-164dc59fab,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/2048.jpg,,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/512.jpg,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/1024.jpg,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/2048.jpg,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/orig.jpg,12,Roa,https://berlin.streetartcities.com/artists/roa-12,,,,,,,,,,,,,,,,Only a few left in Berlin - this is one of them,,15,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,143,https://berlin.streetartcities.com/artworks/wildlife-scenes-2445,52.51606403,13.41295065,2445,"Stralauer Str. 1-16, 10179 Berlin, Deutschland",wildlife scenes,active,wildlife-scenes-2445,https://streetartcities.com/media/5/56779a7e-f393-472e-b39e-9ff912213c90/orig.png,false,false,Berlin,Germany,DE,"Twoone, Hiroyasu Tsuri",https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/512.jpg,underway.plunge.fans,9F4MGC87+C5,1502330571,87c8ecc57482-6e61eb73ed,https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/2048.jpg,,https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/512.jpg,https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/1024.jpg,https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/2048.jpg,https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/orig.jpg,673,Twoone,https://berlin.streetartcities.com/artists/twoone-673,1513,Hiroyasu Tsuri,https://berlin.streetartcities.com/artists/hiroyasu-tsuri-1513,,,,,,,,,,,,,Look in the backyard of Klosterstraße/Stralauer Straße for the mural of the japanese artist TWOONE (and take also a glance over your shoulder for a second one!),,13,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,143,https://berlin.streetartcities.com/artworks/untitled-2446,52.50252613,13.410141,2446,"Prinzenstraße 32-35, 10969 Berlin, Deutschland",Untitled,active,untitled-2446,https://streetartcities.com/media/0/0d205a68-4e6a-4625-ae00-cb15c02bae5a/orig.png,false,false,Berlin,Germany,DE,Agostino Iacurci,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/512.jpg,tabloid.padding.minute,9F4MGC36+23,1502330571,2a28ecc58021-a0090d4c60,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/2048.jpg,,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/512.jpg,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/1024.jpg,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/2048.jpg,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/orig.jpg,1514,Agostino Iacurci,https://berlin.streetartcities.com/artists/agostino-iacurci-1514,,,,,,,,,,,,,,,,Faces looking down to Moritzplatz in Berlin-Kreuzberg at a car rental parking,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,143,https://berlin.streetartcities.com/artworks/obama-merkel-putin-2447,52.50212715,13.41011896,2447,"Prinzenstraße 34, 10969 Berlin, Deutschland",Obama Merkel Putin,active,obama-merkel-putin-2447,https://streetartcities.com/media/1/1595699e-cd73-460b-8dfa-6c55c4b6c7b6/orig.png,false,false,Berlin,Germany,DE,"Jadore Tong, Jadore",https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/512.jpg,already.caramel.journey,9F4MGC26+V2,1502330571,cc43ecc58365-3c7d6f3001,https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/2048.jpg,,https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/512.jpg,https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/1024.jpg,https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/2048.jpg,https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/orig.jpg,1505,Jadore Tong,https://berlin.streetartcities.com/artists/jadore-tong-1505,1506,Jadore,https://berlin.streetartcities.com/artists/jadore-1506,,,,,,,,,,,,,Enter from the Ritterstraße to this place and look around. Sure you see the three politician...,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,143,https://berlin.streetartcities.com/artworks/untitled-2448,52.52839543,13.42564408,2448,"Am Friedrichshain 33, 10407 Berlin, Deutschland",Untitled,active,untitled-2448,https://streetartcities.com/media/c/cd7977bd-b595-4e76-be43-14b07c6c7a70/orig.png,false,false,Berlin,Germany,DE,Tristan Eaton,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/512.jpg,fight.staked.issuer,9F4MGCHG+97,1502330571,76b5ecc59152-c4a34f0b25,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/2048.jpg,,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/512.jpg,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/1024.jpg,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/2048.jpg,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/orig.jpg,332,Tristan Eaton,https://berlin.streetartcities.com/artists/tristan-eaton-332,,,,,,,,,,,,,,,,Am Friedrichshain/Am Märchenbrunnen TristanEaton left his colourful comic-style mural,,20,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,143,https://berlin.streetartcities.com/artworks/on-to-the-wrong-path-2449,52.38927506,13.0777393,2449,"Friedrich-Engels-Straße 22, 14473 Potsdam, Deutschland",On To the Wrong Path ,active,on-to-the-wrong-path-2449,https://streetartcities.com/media/e/e692b8fe-012d-4079-9b47-2b1cf9a2f433/orig.png,false,false,Berlin,Germany,DE,Broken Fingaz,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/512.jpg,date.require.decay,9F4M93QH+P3,1502330571,3b31ecc51482-fd3be08e69,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/2048.jpg,,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/512.jpg,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/1024.jpg,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/2048.jpg,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/orig.jpeg,65,Broken Fingaz,https://berlin.streetartcities.com/artists/broken-fingaz-65,,,,,,,,,,,,,,,,Broken Fingaz with their 'On To The Wrong Path',,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,143,https://berlin.streetartcities.com/artworks/astronaut-2450,52.49975606,13.42296198,2450,"Oranienstraße 195, 10999 Berlin, Deutschland",Astronaut,active,astronaut-2450,https://streetartcities.com/media/1/1777b664-f471-4afb-9bb3-8c5f2cef75f3/orig.png,false,false,Berlin,Germany,DE,Victor Ash,https://streetartcities.com/media/d/ddc04d78-8e53-4d5e-9a3c-a3d241673e05/512.jpg,partied.probably.requests,9F4MFCXF+W5,1502330571,cc11ecc51392-d912890a27,https://streetartcities.com/media/d/ddc04d78-8e53-4d5e-9a3c-a3d241673e05/2048.jpg,,https://streetartcities.com/media/d/ddc04d78-8e53-4d5e-9a3c-a3d241673e05/512.jpg,https://streetartcities.com/media/d/ddc04d78-8e53-4d5e-9a3c-a3d241673e05/1024.jpg,https://streetartcities.com/media/d/ddc04d78-8e53-4d5e-9a3c-a3d241673e05/2048.jpg,https://streetartcities.com/media/d/ddc04d78-8e53-4d5e-9a3c-a3d241673e05/orig.jpg,1515,Victor Ash,https://berlin.streetartcities.com/artists/victor-ash-1515,,,,,,,,,,,,,,,,Spaceman,,27,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,143,https://berlin.streetartcities.com/artworks/hands-2451,52.51132905,13.41620592,2451,"Köpenicker Str. 79, 10179 Berlin, Deutschland",Hands,active,hands-2451,https://streetartcities.com/media/9/9a19ff74-c8e3-4e83-aaf7-235dd9835f96/orig.png,false,false,Berlin,Germany,DE,Case Maclaim,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/512.jpg,booklet.rapid.mixture,9F4MGC68+GF,1502330571,0ff1ecc51555-9bffea9a6c,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/2048.jpg,,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/512.jpg,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/1024.jpg,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/2048.jpg,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/orig.jpg,10,Case Maclaim,https://berlin.streetartcities.com/artists/case-maclaim-10,,,,,,,,,,,,,,,,two hands: peace and unity,,27,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,143,https://berlin.streetartcities.com/artworks/untitled-2452,52.49972319,13.42601768,2452,"Oranienstraße 2A, 10997 Berlin, Deutschland",Untitled,active,untitled-2452,https://streetartcities.com/media/5/52fb24ef-4e18-4fc6-bd7c-0bd083474afc/orig.png,false,false,Berlin,Germany,DE,Roa,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/512.jpg,desks.advances.required,9F4MFCXG+VC,1502330571,d3edecc51792-10daa9f65a,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/2048.jpg,,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/512.jpg,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/1024.jpg,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/2048.jpg,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/orig.jpg,12,Roa,https://berlin.streetartcities.com/artists/roa-12,,,,,,,,,,,,,,,,street art classic!,,16,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
